Horodatage;NOG 2SEP992QD;NOG 2SEP992QD_Qualite;NOG 1SEP992QD;NOG 1SEP992QD_Qualite;NOG 0SEP998QD;NOG 0SEP998QD_Qualite;NOG 0SEP999QD;NOG 0SEP999QD_Qualite;NOG 1SEP991QD;NOG 1SEP991QD_Qualite;NOG 2SEP991QD;NOG 2SEP991QD_Qualite
14/12/2023 23:04;11887;GOOD;20870;GOOD;3564;GOOD;6848;GOOD;20697;GOOD;5025;GOOD
15/12/2023 01:25;11887;GOOD;20870;GOOD;3582;GOOD;6848;GOOD;20697;GOOD;5025;GOOD
21/12/2023 08:56;11949,28;GOOD;20870;GOOD;3582;GOOD;6848;GOOD;20697;GOOD;5025;GOOD
21/12/2023 09:06;11949,28;GOOD;20870;GOOD;3582;GOOD;6848;GOOD;22629;GOOD;5025;GOOD
21/12/2023 23:44;11949,28;GOOD;20884;GOOD;3582;GOOD;6848;GOOD;22629;GOOD;5025;GOOD
28/12/2023 08:24;11949,28;GOOD;20884;GOOD;3582;GOOD;6848;GOOD;24486;GOOD;5025;GOOD
28/12/2023 10:11;11952,83;GOOD;20884;GOOD;3582;GOOD;6848;GOOD;24486;GOOD;5025;GOOD
29/12/2023 01:44;11952,83;GOOD;20884;GOOD;3582;GOOD;6848;GOOD;24486;GOOD;5045;GOOD
29/12/2023 03:52;11952,83;GOOD;20884;GOOD;3590;GOOD;6848;GOOD;24486;GOOD;5045;GOOD
04/01/2024 07:48;11955,81;GOOD;20884;GOOD;3590;GOOD;6848;GOOD;24486;GOOD;5045;GOOD
04/01/2024 09:30;11955,81;GOOD;20884;GOOD;3590;GOOD;6848;GOOD;26378;GOOD;5045;GOOD
04/01/2024 23:26;11955,81;GOOD;20894;GOOD;3590;GOOD;6848;GOOD;26378;GOOD;5045;GOOD
05/01/2024 00:43;11955,81;GOOD;20894;GOOD;3591;GOOD;6848;GOOD;26378;GOOD;5045;GOOD
05/01/2024 00:53;11955,81;GOOD;20894;GOOD;3591;GOOD;6848;GOOD;26378;GOOD;5033;GOOD
11/01/2024 06:02;11955,81;GOOD;20894;GOOD;3591;GOOD;6848;GOOD;26606;GOOD;5033;GOOD
11/01/2024 08:10;11960,34;GOOD;20894;GOOD;3591;GOOD;6848;GOOD;26606;GOOD;5033;GOOD
12/01/2024 00:51;11960,34;GOOD;20901,2;GOOD;3591;GOOD;6848;GOOD;26606;GOOD;5033;GOOD
18/01/2024 06:02;11966,18;GOOD;20901,2;GOOD;3591;GOOD;6848;GOOD;26606;GOOD;5033;GOOD
18/01/2024 11:28;11966,18;GOOD;20901,2;GOOD;3591;GOOD;6848;GOOD;26614;GOOD;5033;GOOD
18/01/2024 23:39;11966,18;GOOD;20901,2;GOOD;3591;GOOD;6848;GOOD;26614;GOOD;5036;GOOD
19/01/2024 01:11;11966,18;GOOD;20912;GOOD;3591;GOOD;6848;GOOD;26614;GOOD;5036;GOOD
19/01/2024 03:05;11966,18;GOOD;20912;GOOD;3602,38;GOOD;6848;GOOD;26614;GOOD;5036;GOOD
25/01/2024 06:13;11970,75;GOOD;20912;GOOD;3602,38;GOOD;6848;GOOD;26614;GOOD;5036;GOOD
25/01/2024 08:29;11970,75;GOOD;20912;GOOD;3602,38;GOOD;6848;GOOD;26617;GOOD;5036;GOOD
25/01/2024 23:40;11970,75;GOOD;20912;GOOD;3602,38;GOOD;6886,24;GOOD;26617;GOOD;5036;GOOD
25/01/2024 23:42;11970,75;GOOD;20912;GOOD;3603,98;GOOD;6886,24;GOOD;26617;GOOD;5036;GOOD
26/01/2024 00:44;11970,75;GOOD;20913;GOOD;3603,98;GOOD;6886,24;GOOD;26617;GOOD;5036;GOOD
01/02/2024 07:55;11970,75;GOOD;20913;GOOD;3603,98;GOOD;6886,24;GOOD;26622;GOOD;5036;GOOD
01/02/2024 08:43;11975,15;GOOD;20913;GOOD;3603,98;GOOD;6886,24;GOOD;26622;GOOD;5036;GOOD
01/02/2024 23:28;11975,15;GOOD;20920;GOOD;3603,98;GOOD;6886,24;GOOD;26622;GOOD;5036;GOOD
08/02/2024 08:22;11975,15;GOOD;20920;GOOD;3603,98;GOOD;6886,24;GOOD;26626;GOOD;5036;GOOD
08/02/2024 10:02;11979,74;GOOD;20920;GOOD;3603,98;GOOD;6886,24;GOOD;26626;GOOD;5036;GOOD
08/02/2024 23:03;11979,74;GOOD;20929;GOOD;3603,98;GOOD;6886,24;GOOD;26626;GOOD;5036;GOOD
09/02/2024 01:13;11979,74;GOOD;20929;GOOD;3603,98;GOOD;6886,24;GOOD;26626;GOOD;5043,16;GOOD
09/02/2024 01:56;11979,74;GOOD;20929;GOOD;3612,4;GOOD;6886,24;GOOD;26626;GOOD;5043,16;GOOD
15/02/2024 08:17;11983,88;GOOD;20929;GOOD;3612,4;GOOD;6886,24;GOOD;26626;GOOD;5043,16;GOOD
15/02/2024 09:58;11983,88;GOOD;20929;GOOD;3612,4;GOOD;6886,24;GOOD;26639;GOOD;5043,16;GOOD
15/02/2024 23:06;11983,88;GOOD;20942;GOOD;3612,4;GOOD;6886,24;GOOD;26639;GOOD;5043,16;GOOD
16/02/2024 01:23;11983,88;GOOD;20942;GOOD;3615;GOOD;6886,24;GOOD;26639;GOOD;5043,16;GOOD
16/02/2024 01:24;11983,88;GOOD;20942;GOOD;3615;GOOD;6886,24;GOOD;26639;GOOD;5047;GOOD
22/02/2024 08:55;11983,88;GOOD;20942;GOOD;3615;GOOD;6886,24;GOOD;26647;GOOD;5047;GOOD
22/02/2024 10:19;11983,95;GOOD;20942;GOOD;3615;GOOD;6886,24;GOOD;26647;GOOD;5047;GOOD
22/02/2024 23:36;11983,95;GOOD;20949;GOOD;3615;GOOD;6886,24;GOOD;26647;GOOD;5047;GOOD
23/02/2024 00:45;11983,95;GOOD;20949;GOOD;3615;GOOD;6886,24;GOOD;26647;GOOD;5048;GOOD
23/02/2024 00:46;11983,95;GOOD;20949;GOOD;3617;GOOD;6886,24;GOOD;26647;GOOD;5048;GOOD
23/02/2024 01:15;11983,95;GOOD;20949;GOOD;3617;GOOD;6890;GOOD;26647;GOOD;5048;GOOD
29/02/2024 06:11;11983,95;GOOD;20949;GOOD;3617;GOOD;6890;GOOD;26660;GOOD;5048;GOOD
29/02/2024 08:17;11994,31;GOOD;20949;GOOD;3617;GOOD;6890;GOOD;26660;GOOD;5048;GOOD
29/02/2024 21:03;11994,31;GOOD;20949;GOOD;3617;GOOD;6890;GOOD;26660;GOOD;5049,47;GOOD
29/02/2024 23:26;11994,31;GOOD;20956,06;GOOD;3617;GOOD;6890;GOOD;26660;GOOD;5049,47;GOOD
07/03/2024 06:06;11998;GOOD;20956,06;GOOD;3617;GOOD;6890;GOOD;26660;GOOD;5049,47;GOOD
07/03/2024 11:32;11998;GOOD;20956,06;GOOD;3617;GOOD;6890;GOOD;26666;GOOD;5049,47;GOOD
08/03/2024 00:52;11998;GOOD;20956,06;GOOD;3617;GOOD;6921;GOOD;26666;GOOD;5049,47;GOOD
08/03/2024 00:56;11998;GOOD;20956,06;GOOD;3621;GOOD;6921;GOOD;26666;GOOD;5049,47;GOOD
08/03/2024 01:05;11998;GOOD;20956,06;GOOD;3621;GOOD;6921;GOOD;26666;GOOD;5050,62;GOOD
14/03/2024 07:48;12003;GOOD;20956,06;GOOD;3621;GOOD;6921;GOOD;26666;GOOD;5050,62;GOOD
14/03/2024 11:23;12003;GOOD;20956,06;GOOD;3621;GOOD;6921;GOOD;26733;GOOD;5050,62;GOOD
14/03/2024 22:53;12003;GOOD;20956,06;GOOD;3621;GOOD;6921,792;GOOD;26733;GOOD;5050,62;GOOD
14/03/2024 22:56;12003;GOOD;20956,06;GOOD;3626;GOOD;6921,792;GOOD;26733;GOOD;5050,62;GOOD
14/03/2024 23:02;12003;GOOD;20971,14;GOOD;3626;GOOD;6921,792;GOOD;26733;GOOD;5050,62;GOOD
21/03/2024 11:09;12003;GOOD;20971,14;GOOD;3626;GOOD;6921,792;GOOD;26775;GOOD;5050,62;GOOD
21/03/2024 23:54;12003;GOOD;20978,07;GOOD;3626;GOOD;6921,792;GOOD;26775;GOOD;5050,62;GOOD
28/03/2024 08:20;12003;GOOD;20978,07;GOOD;3626;GOOD;6921,792;GOOD;26880;GOOD;5050,62;GOOD
28/03/2024 23:58;12003;GOOD;20978,07;GOOD;3626;GOOD;6923,739;GOOD;26880;GOOD;5050,62;GOOD
29/03/2024 00:00;12003;GOOD;20978,07;GOOD;3626;GOOD;6923,739;GOOD;26880;GOOD;5054,14;GOOD
29/03/2024 00:01;12003;GOOD;20978,07;GOOD;3629,54;GOOD;6923,739;GOOD;26880;GOOD;5054,14;GOOD
29/03/2024 00:14;12003;GOOD;20984;GOOD;3629,54;GOOD;6923,739;GOOD;26880;GOOD;5054,14;GOOD
04/04/2024 08:17;12015;GOOD;20984;GOOD;3629,54;GOOD;6923,739;GOOD;26880;GOOD;5054,14;GOOD
04/04/2024 08:38;12015;GOOD;20984;GOOD;3629,54;GOOD;6923,739;GOOD;26887;GOOD;5054,14;GOOD
04/04/2024 23:36;12015;GOOD;20990;GOOD;3629,54;GOOD;6923,739;GOOD;26887;GOOD;5054,14;GOOD
05/04/2024 00:05;12015;GOOD;20990;GOOD;3629,54;GOOD;6923,739;GOOD;26887;GOOD;5054,88;GOOD
05/04/2024 00:14;12015;GOOD;20990;GOOD;3633;GOOD;6923,739;GOOD;26887;GOOD;5054,88;GOOD
11/04/2024 09:11;12015;GOOD;20990;GOOD;3633;GOOD;6923,739;GOOD;26904;GOOD;5054,88;GOOD
11/04/2024 22:36;12015;GOOD;20990;GOOD;3633;GOOD;6923,739;GOOD;26904;GOOD;5055,5;GOOD
12/04/2024 00:50;12015;GOOD;20997;GOOD;3633;GOOD;6923,739;GOOD;26904;GOOD;5055,5;GOOD
12/04/2024 02:35;12015;GOOD;20997;GOOD;3633;GOOD;6924,705;GOOD;26904;GOOD;5055,5;GOOD
12/04/2024 02:37;12015;GOOD;20997;GOOD;3634;GOOD;6924,705;GOOD;26904;GOOD;5055,5;GOOD
18/04/2024 06:04;12015;GOOD;20997;GOOD;3634;GOOD;6924,705;GOOD;26908;GOOD;5055,5;GOOD
18/04/2024 07:45;12024;GOOD;20997;GOOD;3634;GOOD;6924,705;GOOD;26908;GOOD;5055,5;GOOD
18/04/2024 23:58;12024;GOOD;20997;GOOD;3634;GOOD;6934,767;GOOD;26908;GOOD;5055,5;GOOD
19/04/2024 00:01;12024;GOOD;20997;GOOD;3636;GOOD;6934,767;GOOD;26908;GOOD;5055,5;GOOD
19/04/2024 00:32;12024;GOOD;20997;GOOD;3636;GOOD;6934,767;GOOD;26908;GOOD;5056,34;GOOD
19/04/2024 04:03;12024;GOOD;21012;GOOD;3636;GOOD;6934,767;GOOD;26908;GOOD;5056,34;GOOD
25/04/2024 08:37;12029;GOOD;21012;GOOD;3636;GOOD;6934,767;GOOD;26908;GOOD;5056,34;GOOD
25/04/2024 09:02;12029;GOOD;21012;GOOD;3636;GOOD;6934,767;GOOD;26936;GOOD;5056,34;GOOD
25/04/2024 23:03;12029;GOOD;21012;GOOD;3636;GOOD;6934,767;GOOD;26936;GOOD;5057;GOOD
02/05/2024 08:29;12029;GOOD;21012;GOOD;3636;GOOD;6934,767;GOOD;26978;GOOD;5057;GOOD
02/05/2024 09:00;12033;GOOD;21012;GOOD;3636;GOOD;6934,767;GOOD;26978;GOOD;5057;GOOD
02/05/2024 22:24;12033;GOOD;21017;GOOD;3636;GOOD;6934,767;GOOD;26978;GOOD;5057;GOOD
03/05/2024 02:55;12033;GOOD;21017;GOOD;3636;GOOD;6946,603;GOOD;26978;GOOD;5057;GOOD
03/05/2024 02:57;12033;GOOD;21017;GOOD;3643,3;GOOD;6946,603;GOOD;26978;GOOD;5057;GOOD
09/05/2024 09:18;12037;GOOD;21017;GOOD;3643,3;GOOD;6946,603;GOOD;26978;GOOD;5057;GOOD
09/05/2024 09:53;12037;GOOD;21017;GOOD;3643,3;GOOD;6946,603;GOOD;26988;GOOD;5057;GOOD
09/05/2024 22:35;12037;GOOD;21021;GOOD;3643,3;GOOD;6946,603;GOOD;26988;GOOD;5057;GOOD
10/05/2024 00:19;12037;GOOD;21021;GOOD;3643,3;GOOD;6947,49;GOOD;26988;GOOD;5057;GOOD
10/05/2024 00:25;12037;GOOD;21021;GOOD;3645,46;GOOD;6947,49;GOOD;26988;GOOD;5057;GOOD
16/05/2024 06:13;12037;GOOD;21021;GOOD;3645,46;GOOD;6947,49;GOOD;27089;GOOD;5057;GOOD
16/05/2024 08:49;12041;GOOD;21021;GOOD;3645,46;GOOD;6947,49;GOOD;27089;GOOD;5057;GOOD
16/05/2024 23:34;12041;GOOD;21028;GOOD;3645,46;GOOD;6947,49;GOOD;27089;GOOD;5057;GOOD
17/05/2024 03:29;12041;GOOD;21028;GOOD;3646,9;GOOD;6947,49;GOOD;27089;GOOD;5057;GOOD
23/05/2024 08:58;12046;GOOD;21028;GOOD;3646,9;GOOD;6947,49;GOOD;27089;GOOD;5057;GOOD
23/05/2024 10:03;12046;GOOD;21028;GOOD;3646,9;GOOD;6947,49;GOOD;27114;GOOD;5057;GOOD
23/05/2024 23:28;12046;GOOD;21031;GOOD;3646,9;GOOD;6947,49;GOOD;27114;GOOD;5057;GOOD
30/05/2024 07:36;12051;GOOD;21031;GOOD;3646,9;GOOD;6947,49;GOOD;27114;GOOD;5057;GOOD
30/05/2024 08:50;12051;GOOD;21031;GOOD;3646,9;GOOD;6947,49;GOOD;27130;GOOD;5057;GOOD
30/05/2024 21:09;12051;GOOD;21031;GOOD;3646,9;GOOD;6952,47;GOOD;27130;GOOD;5057;GOOD
30/05/2024 21:09;12051;GOOD;21031;GOOD;3650,5;GOOD;6952,47;GOOD;27130;GOOD;5057;GOOD
30/05/2024 23:05;12051;GOOD;21040;GOOD;3650,5;GOOD;6952,47;GOOD;27130;GOOD;5057;GOOD
30/05/2024 23:48;12051;GOOD;21040;GOOD;3650,5;GOOD;6952,47;GOOD;27130;GOOD;5061;GOOD
06/06/2024 09:17;12056;GOOD;21040;GOOD;3650,5;GOOD;6952,47;GOOD;27130;GOOD;5061;GOOD
06/06/2024 10:05;12056;GOOD;21040;GOOD;3650,5;GOOD;6952,47;GOOD;27137;GOOD;5061;GOOD
06/06/2024 21:06;12056;GOOD;21040;GOOD;3650,5;GOOD;6952,47;GOOD;27137;GOOD;5062;GOOD
06/06/2024 22:51;12056;GOOD;21046;GOOD;3650,5;GOOD;6952,47;GOOD;27137;GOOD;5062;GOOD
13/06/2024 06:02;12061;GOOD;21046;GOOD;3650,5;GOOD;6952,47;GOOD;27137;GOOD;5062;GOOD
13/06/2024 10:25;12061;GOOD;21046;GOOD;3650,5;GOOD;6952,47;GOOD;27143;GOOD;5062;GOOD
13/06/2024 22:32;12061;GOOD;21052;GOOD;3650,5;GOOD;6952,47;GOOD;27143;GOOD;5062;GOOD
20/06/2024 08:06;12064;GOOD;21052;GOOD;3650,5;GOOD;6952,47;GOOD;27143;GOOD;5062;GOOD
20/06/2024 10:19;12064;GOOD;21052;GOOD;3650,5;GOOD;6952,47;GOOD;27146;GOOD;5062;GOOD
20/06/2024 23:38;12064;GOOD;21058;GOOD;3650,5;GOOD;6952,47;GOOD;27146;GOOD;5062;GOOD
21/06/2024 01:20;12064;GOOD;21058;GOOD;3650,5;GOOD;6955,265;GOOD;27146;GOOD;5062;GOOD
21/06/2024 01:23;12064;GOOD;21058;GOOD;3663,3;GOOD;6955,265;GOOD;27146;GOOD;5062;GOOD
21/06/2024 01:26;12064;GOOD;21058;GOOD;3663,3;GOOD;6955,265;GOOD;27146;GOOD;5063;GOOD
27/06/2024 08:36;12064;GOOD;21058;GOOD;3663,3;GOOD;6955,265;GOOD;8541;GOOD;5063;GOOD
27/06/2024 09:21;12073;GOOD;21058;GOOD;3663,3;GOOD;6955,265;GOOD;8541;GOOD;5063;GOOD
27/06/2024 22:36;12073;GOOD;21069;GOOD;3663,3;GOOD;6955,265;GOOD;8541;GOOD;5063;GOOD
28/06/2024 00:41;12073;GOOD;21069;GOOD;3663,3;GOOD;6955,265;GOOD;8541;GOOD;5064;GOOD
28/06/2024 04:06;12073;GOOD;21069;GOOD;3664,54;GOOD;6955,265;GOOD;8541;GOOD;5064;GOOD
28/06/2024 04:11;12073;GOOD;21069;GOOD;3664,54;GOOD;6956,667;GOOD;8541;GOOD;5064;GOOD
04/07/2024 10:05;12078;GOOD;21069;GOOD;3664,54;GOOD;6956,667;GOOD;8541;GOOD;5064;GOOD
04/07/2024 23:57;12078;GOOD;21078;GOOD;3664,54;GOOD;6956,667;GOOD;8541;GOOD;5064;GOOD
05/07/2024 00:13;12078;GOOD;21078;GOOD;3664,54;GOOD;6956,667;GOOD;8541;GOOD;5065,63;GOOD
05/07/2024 00:14;12078;GOOD;21078;GOOD;3664,54;GOOD;6961,872;GOOD;8541;GOOD;5065,63;GOOD
05/07/2024 00:17;12078;GOOD;21078;GOOD;3666;GOOD;6961,872;GOOD;8541;GOOD;5065,63;GOOD
11/07/2024 08:32;12084;GOOD;21078;GOOD;3666;GOOD;6961,872;GOOD;8541;GOOD;5065,63;GOOD
11/07/2024 08:38;12084;GOOD;21078;GOOD;3666;GOOD;6961,872;GOOD;27171;GOOD;5065,63;GOOD
12/07/2024 00:36;12084;GOOD;21078;GOOD;3666;GOOD;6961,872;GOOD;27171;GOOD;5066,8;GOOD
12/07/2024 01:17;12084;GOOD;21085;GOOD;3666;GOOD;6961,872;GOOD;27171;GOOD;5066,8;GOOD
18/07/2024 08:20;12084;GOOD;21085;GOOD;3666;GOOD;6961,872;GOOD;27175;GOOD;5066,8;GOOD
18/07/2024 09:04;12093;GOOD;21085;GOOD;3666;GOOD;6961,872;GOOD;27175;GOOD;5066,8;GOOD
18/07/2024 23:41;12093;GOOD;21094;GOOD;3666;GOOD;6961,872;GOOD;27175;GOOD;5066,8;GOOD
18/07/2024 23:56;12093;GOOD;21094;GOOD;3666;GOOD;6961,872;GOOD;27175;GOOD;5067,66;GOOD
25/07/2024 09:11;12099;GOOD;21094;GOOD;3666;GOOD;6961,872;GOOD;27175;GOOD;5067,66;GOOD
25/07/2024 11:12;12099;GOOD;21094;GOOD;3666;GOOD;6961,872;GOOD;27182;GOOD;5067,66;GOOD
25/07/2024 23:10;12099;GOOD;21097;GOOD;3666;GOOD;6961,872;GOOD;27182;GOOD;5067,66;GOOD
26/07/2024 00:32;12099;GOOD;21097;GOOD;3666;GOOD;6961,872;GOOD;27182;GOOD;5068;GOOD
26/07/2024 02:09;12099;GOOD;21097;GOOD;3666;GOOD;6966;GOOD;27182;GOOD;5068;GOOD
26/07/2024 02:11;12099;GOOD;21097;GOOD;3670;GOOD;6966;GOOD;27182;GOOD;5068;GOOD
01/08/2024 08:56;12099;GOOD;21097;GOOD;3670;GOOD;6966;GOOD;27188;GOOD;5068;GOOD
01/08/2024 09:54;12107;GOOD;21097;GOOD;3670;GOOD;6966;GOOD;27188;GOOD;5068;GOOD
01/08/2024 23:37;12107;GOOD;21103,49;GOOD;3670;GOOD;6966;GOOD;27188;GOOD;5068;GOOD
02/08/2024 00:45;12107;GOOD;21103,49;GOOD;3670;GOOD;6966;GOOD;27188;GOOD;5069;GOOD
02/08/2024 01:16;12107;GOOD;21103,49;GOOD;3670;GOOD;6967;GOOD;27188;GOOD;5069;GOOD
02/08/2024 01:21;12107;GOOD;21103,49;GOOD;3673;GOOD;6967;GOOD;27188;GOOD;5069;GOOD
08/08/2024 08:04;12114;GOOD;21103,49;GOOD;3673;GOOD;6967;GOOD;27188;GOOD;5069;GOOD
08/08/2024 09:13;12114;GOOD;21103,49;GOOD;3673;GOOD;6967;GOOD;27195;GOOD;5069;GOOD
09/08/2024 01:20;12114;GOOD;21103,49;GOOD;3673;GOOD;6968;GOOD;27195;GOOD;5069;GOOD
09/08/2024 01:25;12114;GOOD;21103,49;GOOD;3678;GOOD;6968;GOOD;27195;GOOD;5069;GOOD
15/08/2024 08:25;12120;GOOD;21103,49;GOOD;3678;GOOD;6968;GOOD;27195;GOOD;5069;GOOD
15/08/2024 10:34;12120;GOOD;21103,49;GOOD;3678;GOOD;6968;GOOD;27206;GOOD;5069;GOOD
15/08/2024 22:30;12120;GOOD;21103,49;GOOD;3683;GOOD;6968;GOOD;27206;GOOD;5069;GOOD
15/08/2024 22:40;12120;GOOD;21103,49;GOOD;3683;GOOD;6969;GOOD;27206;GOOD;5069;GOOD
15/08/2024 23:25;12120;GOOD;21113,77;GOOD;3683;GOOD;6969;GOOD;27206;GOOD;5069;GOOD
22/08/2024 07:50;12126,25;GOOD;21113,77;GOOD;3683;GOOD;6969;GOOD;27206;GOOD;5069;GOOD
22/08/2024 10:16;12126,25;GOOD;21113,77;GOOD;3683;GOOD;6969;GOOD;27211;GOOD;5069;GOOD
22/08/2024 23:08;12126,25;GOOD;21119,43;GOOD;3683;GOOD;6969;GOOD;27211;GOOD;5069;GOOD
29/08/2024 09:36;12126,25;GOOD;21119,43;GOOD;3683;GOOD;6969;GOOD;27216;GOOD;5069;GOOD
29/08/2024 10:16;12132;GOOD;21119,43;GOOD;3683;GOOD;6969;GOOD;27216;GOOD;5069;GOOD
29/08/2024 22:19;12132;GOOD;21125,83;GOOD;3683;GOOD;6969;GOOD;27216;GOOD;5069;GOOD
29/08/2024 23:30;12132;GOOD;21125,83;GOOD;3683;GOOD;6969;GOOD;27216;GOOD;5071;GOOD
30/08/2024 01:34;12132;GOOD;21125,83;GOOD;3683;GOOD;6971;GOOD;27216;GOOD;5071;GOOD
30/08/2024 01:38;12132;GOOD;21125,83;GOOD;3690;GOOD;6971;GOOD;27216;GOOD;5071;GOOD
05/09/2024 07:43;12132;GOOD;21125,83;GOOD;3690;GOOD;6971;GOOD;27221;GOOD;5071;GOOD
06/09/2024 01:03;12132;GOOD;21125,83;GOOD;3690;GOOD;6971;GOOD;27221;GOOD;5072;GOOD
06/09/2024 01:49;12132;GOOD;21132,07;GOOD;3690;GOOD;6971;GOOD;27221;GOOD;5072;GOOD
06/09/2024 02:43;12132;GOOD;21132,07;GOOD;3693;GOOD;6971;GOOD;27221;GOOD;5072;GOOD
12/09/2024 09:12;12132;GOOD;21132,07;GOOD;3693;GOOD;6971;GOOD;27230;GOOD;5072;GOOD
12/09/2024 10:34;12137;GOOD;21132,07;GOOD;3693;GOOD;6971;GOOD;27230;GOOD;5072;GOOD
12/09/2024 21:03;12137;GOOD;21132,07;GOOD;3693;GOOD;6971;GOOD;27230;GOOD;5073;GOOD
12/09/2024 23:21;12137;GOOD;21138,32;GOOD;3693;GOOD;6971;GOOD;27230;GOOD;5073;GOOD
13/09/2024 01:14;12137;GOOD;21138,32;GOOD;3693;GOOD;6973;GOOD;27230;GOOD;5073;GOOD
13/09/2024 01:17;12137;GOOD;21138,32;GOOD;3702;GOOD;6973;GOOD;27230;GOOD;5073;GOOD
19/09/2024 07:05;12166,35;GOOD;21138,32;GOOD;3702;GOOD;6973;GOOD;27230;GOOD;5073;GOOD
19/09/2024 10:50;12166,35;GOOD;21138,32;GOOD;3702;GOOD;6973;GOOD;27237;GOOD;5073;GOOD
19/09/2024 22:48;12166,35;GOOD;21138,32;GOOD;3702;GOOD;6973;GOOD;27237;GOOD;5078;GOOD
19/09/2024 23:42;12166,35;GOOD;21145;GOOD;3702;GOOD;6973;GOOD;27237;GOOD;5078;GOOD
20/09/2024 00:36;12166,35;GOOD;21145;GOOD;3703;GOOD;6973;GOOD;27237;GOOD;5078;GOOD
26/09/2024 08:12;12166,35;GOOD;21145;GOOD;3703;GOOD;6973;GOOD;27241;GOOD;5078;GOOD
26/09/2024 08:15;12191,69;GOOD;21145;GOOD;3703;GOOD;6973;GOOD;27241;GOOD;5078;GOOD
26/09/2024 22:59;12191,69;GOOD;21150;GOOD;3703;GOOD;6973;GOOD;27241;GOOD;5078;GOOD
27/09/2024 00:28;12191,69;GOOD;21150;GOOD;3703;GOOD;6974;GOOD;27241;GOOD;5078;GOOD
27/09/2024 00:30;12191,69;GOOD;21150;GOOD;3707;GOOD;6974;GOOD;27241;GOOD;5078;GOOD
27/09/2024 05:08;12191,69;GOOD;21150;GOOD;3707;GOOD;6974;GOOD;27241;GOOD;5086,213;GOOD
03/10/2024 09:44;12219,14;GOOD;21150;GOOD;3707;GOOD;6974;GOOD;27241;GOOD;5086,213;GOOD
03/10/2024 10:37;12219,14;GOOD;21150;GOOD;3707;GOOD;6974;GOOD;27245;GOOD;5086,213;GOOD
04/10/2024 00:05;12219,14;GOOD;21150;GOOD;3709;GOOD;6974;GOOD;27245;GOOD;5086,213;GOOD
10/10/2024 10:14;12219,14;GOOD;21150;GOOD;3709;GOOD;6974;GOOD;27252;GOOD;5086,213;GOOD
10/10/2024 11:40;12234,45;GOOD;21150;GOOD;3709;GOOD;6974;GOOD;27252;GOOD;5086,213;GOOD
10/10/2024 22:33;12234,45;GOOD;21163;GOOD;3709;GOOD;6974;GOOD;27252;GOOD;5086,213;GOOD
11/10/2024 00:35;12234,45;GOOD;21163;GOOD;3709;GOOD;6977;GOOD;27252;GOOD;5086,213;GOOD
11/10/2024 00:39;12234,45;GOOD;21163;GOOD;3714;GOOD;6977;GOOD;27252;GOOD;5086,213;GOOD
17/10/2024 09:23;12234,45;GOOD;21163;GOOD;3714;GOOD;6977;GOOD;27258;GOOD;5086,213;GOOD
17/10/2024 09:41;12260,25;GOOD;21163;GOOD;3714;GOOD;6977;GOOD;27258;GOOD;5086,213;GOOD
17/10/2024 22:51;12260,25;GOOD;21170;GOOD;3714;GOOD;6977;GOOD;27258;GOOD;5086,213;GOOD
18/10/2024 00:20;12260,25;GOOD;21170;GOOD;3719;GOOD;6977;GOOD;27258;GOOD;5086,213;GOOD
18/10/2024 00:59;12260,25;GOOD;21170;GOOD;3719;GOOD;6977;GOOD;27258;GOOD;5090;GOOD
24/10/2024 08:29;12260,25;GOOD;21170;GOOD;3719;GOOD;6977;GOOD;27273;GOOD;5090;GOOD
24/10/2024 22:56;12260,25;GOOD;21177;GOOD;3719;GOOD;6977;GOOD;27273;GOOD;5090;GOOD
24/10/2024 23:22;12260,25;GOOD;21177;GOOD;3724;GOOD;6977;GOOD;27273;GOOD;5090;GOOD
25/10/2024 01:12;12260,25;GOOD;21177;GOOD;3724;GOOD;6981;GOOD;27273;GOOD;5090;GOOD
31/10/2024 10:16;12326,6;GOOD;21177;GOOD;3724;GOOD;6981;GOOD;27273;GOOD;5090;GOOD
31/10/2024 21:01;12326,6;GOOD;21177;GOOD;3724;GOOD;6981;GOOD;27273;GOOD;5134;GOOD
01/11/2024 01:01;12326,6;GOOD;21177;GOOD;3724;GOOD;6983;GOOD;27273;GOOD;5134;GOOD
01/11/2024 01:04;12326,6;GOOD;21177;GOOD;3726;GOOD;6983;GOOD;27273;GOOD;5134;GOOD
07/11/2024 06:06;12344,28;GOOD;21177;GOOD;3726;GOOD;6983;GOOD;27273;GOOD;5134;GOOD
07/11/2024 08:11;12344,28;GOOD;21177;GOOD;3726;GOOD;6983;GOOD;27297;GOOD;5134;GOOD
07/11/2024 22:10;12344,28;GOOD;21177;GOOD;3726;GOOD;6983;GOOD;27297;GOOD;5138;GOOD
07/11/2024 23:12;12344,28;GOOD;21190;GOOD;3726;GOOD;6983;GOOD;27297;GOOD;5138;GOOD
08/11/2024 00:55;12344,28;GOOD;21190;GOOD;3726;GOOD;6984,623;GOOD;27297;GOOD;5138;GOOD
08/11/2024 00:57;12344,28;GOOD;21190;GOOD;3729,98;GOOD;6984,623;GOOD;27297;GOOD;5138;GOOD
14/11/2024 08:58;12355,31;GOOD;21190;GOOD;3729,98;GOOD;6984,623;GOOD;27297;GOOD;5138;GOOD
